id,source_id,babe_url,lib_url,babe_title,lib_title,title_distance,babe_title_len,lib_title_len,content_distance,babe_content_len,lib_content_len
5442018,,http://tinktankme.blogspot.com/2016/02/wedding-journal-makeup-touch.html,http://tinktankme.blogspot.com/2016/02/wedding-journal-makeup-touch.html,Wedding Journal: Makeup touch!,slim simply: Wedding Journal: Makeup touch!,13,30,43,109,6883,6778
5198370,,http://www.tutysaca.com/2016/01/ionssence-pocari-sweat-no-more.html,http://www.tutysaca.com/2016/01/ionssence-pocari-sweat-no-more.html,"Ionssence Pocari Sweat, No more Dehidration !","Tuty Saca: Ionssence Pocari Sweat, No more Dehidration !",11,45,56,84,4906,4828
4211706,,http://anshiera.blogspot.com/2015/10/perhatikan-apakah-makeup-mu-kadaluarsa.html,http://anshiera.blogspot.com/2015/10/perhatikan-apakah-makeup-mu-kadaluarsa.html,PERHATIKAN!! APAKAH MAKEUP-MU KADALUARSA?,AnshierA: PERHATIKAN!! APAKAH MAKEUP-MU KADALUARSA?,10,41,51,492,5443,5229
5192486,,http://len-diary.blogspot.com/2016/01/eksotisme-timor-tengah-selatan.html,,Eksotisme Timor Tengah Selatan,Äang chuyá»n hÆ°á»ng,27,30,17,5136,5213,95
5229136,,http://v1olet.blogspot.com/2016/01/north-sumatera-trip-pasir-putih.html,http://v1olet.blogspot.com/2016/01/north-sumatera-trip-pasir-putih.html,North Sumatera Trip : Pasir Putih,v1olet,31,33,6,299,1973,2272
4546804,,http://www.travelerien.com/2015/11/pergi-ke-bioskop-menonton-film.html,http://www.travelerien.com/2015/11/pergi-ke-bioskop-menonton-film.html,Pergi ke Bioskop Menonton Film,Mau Nonton Film? Cek Daftar Film Dulu,29,30,37,3061,4116,1904
5356712,,http://studentofbutterfly.blogspot.com/2016/01/jeddah-big-city-on-edge-of-red-sea.html,http://studentofbutterfly.blogspot.com/2016/01/jeddah-big-city-on-edge-of-red-sea.html,Jeddah: A Big City On The Edge Of The Red Sea,melihat duniaku dengan keindahan dan keberanian: Jeddah: A Big City On The Edge Of The Red Sea,49,45,94,240,6345,6207
4576096,,http://aufasidix.blogspot.com/2015/11/uk-ujung-kulon-trip.html,http://aufasidix.blogspot.com/2015/11/uk-ujung-kulon-trip.html,UK (Ujung Kulon) Trip,AUFA JOURNEY: UK (Ujung Kulon) Trip,14,21,35,242,5862,5622
4635437,,http://cucipikiran.blogspot.com/2015/11/sekilas-tentang-kota-pati.html,http://cucipikiran.blogspot.com/2015/11/sekilas-tentang-kota-pati.html,Sekilas tentang Kota Pati,Cuci Pikiran: Sekilas tentang Kota Pati,14,25,39,61,2563,2502
5088189,,http://ceritadisana.blogspot.com/2016/01/jangan-lupa-menjangan.html,http://ceritadisana.blogspot.com/2016/01/jangan-lupa-menjangan.html,Jangan Lupa Menjangan,Ada Cerita Disana: Jangan Lupa Menjangan,19,21,40,635,12182,11563
4540180,,http://dreamland-traveller.blogspot.com/2015/11/akibat-tidur-terlalu-nyenyak.html,http://dreamland-traveller.blogspot.com/2015/11/akibat-tidur-terlalu-nyenyak.html,Akibat Tidur Terlalu Nyenyak,Dreamland Traveller: Akibat Tidur Terlalu Nyenyak,21,28,49,1414,1538,138
5375766,,http://eatandaway.blogspot.com/2016/01/aw-kitchen-by-akira-watanabe-plaza.html,http://eatandaway.blogspot.com/2016/01/aw-kitchen-by-akira-watanabe-plaza.html,"AW Kitchen by Akira Watanabe, Plaza Indonesia","Eat And Travel, Wherever, Whenever: AW Kitchen by Akira Watanabe, Plaza Indonesia",36,45,81,4,1276,1276
4547443,,http://www.tatitujiani.com/2015/11/restu-suami-lancarkan-diriku-mengais.html,http://www.tatitujiani.com/2015/11/restu-suami-lancarkan-diriku-mengais.html,"Restu Suami, Lancarkan Diriku Mengais Ilmu Di Fun Blogging 7","Restu Suami, Lancarkan Diriku Mengais Ilmu Di Fun Blogging 7 ~ ~ Rumah Maya Tatit ~",23,60,83,7487,7627,140
4537384,,http://www.hungerranger.com/2015/10/jakarta-lenggang-jakarta.html,http://www.hungerranger.com/2015/10/jakarta-lenggang-jakarta.html,Jakarta: Lenggang Jakarta,Jakarta: Lenggang Jakarta ~ hungerranger.com,19,25,44,234,2897,2665
4648606,,http://inspirasikukeni.blogspot.com/2015/11/jambe-asri-agro-tourism.html,http://inspirasikukeni.blogspot.com/2015/11/jambe-asri-agro-tourism.html,Jambe Asri Agro Tourism,Inspirasikukeni: Jambe Asri Agro Tourism,17,23,40,143,8142,8285
5244775,,http://meciko.blogspot.com/2016/01/perlengkapan-dan-pakaian-umroh-plus.html,http://meciko.blogspot.com/2016/01/perlengkapan-dan-pakaian-umroh-plus.html,PERLENGKAPAN DAN PAKAIAN UMROH PLUS JALAN JALAN ..EDITION 2,Meciko66: PERLENGKAPAN DAN PAKAIAN UMROH PLUS JALAN JALAN ..EDITION 2,10,59,69,4416,4609,200
5232798,,http://www.foodgrapher.com/2016/01/ayam-goreng-tulang-lunak-malioboro.html,http://www.foodgrapher.com/2016/01/ayam-goreng-tulang-lunak-malioboro.html,Ayam Goreng Tulang Lunak Malioboro - Surabaya,FoodGrapher: Ayam Goreng Tulang Lunak Malioboro,24,45,47,519,7191,6684
4544118,,http://pertamax7.com/2015/11/17/dragon-ball-berhenti-tayang-di-global-tv-bukan-karena-kpi-datang-lagi-2016/,,"Dragon Ball Berhenti Tayang di Global TV Bukan Karena KPI, datang lagi 2016 !","Pertamax7.Com âDragon Ball Berhenti Tayang di Global TV Bukan Karena KPI, datang lagi 2016 !",15,77,92,2799,2283,4448
4544119,,http://tmcblog.com/2015/11/17/honda-hadirkan-konsep-skutik-adventure-honda-city-adventure/,,Honda hadirkan Konsep Skutik Adventure  . . . Honda City Adventure,tmcblog.com Â» Honda hadirkan Konsep Skutik Adventure . . . Honda City Adventure,15,66,79,4494,2472,6483
8218270,,https://bengkelsepedamotor.com/2016/09/03/mengapa-throttle-by-wire/,https://bengkelsepedamotor.com/2016/09/03/mengapa-throttle-by-wire/,Mengapa Throttle by Wire,Mengapa Throttle by Wire â bengkelsepedamotor,21,24,45,113,2056,1977
4290812,,http://nichozblog.com/2015/10/16/modus-penipuan-baru-kupon-hadiah-di-sebar-di-depan-rumah-penduduk/,http://nichozblog.com/2015/10/16/modus-penipuan-baru-kupon-hadiah-di-sebar-di-depan-rumah-penduduk/,"Modus Penipuan Baru, Kupon Hadiah Di Sebar Di Depan Rumah Penduduk","nichozblogModus Penipuan Baru, Kupon Hadiah Di Sebar Di Depan Rumah Penduduk",10,66,76,654,2315,1910
4544338,,http://kelanakota.suarasurabaya.net/news/2015/162570-Novanto-:-Tidak-Mudah-Perusahaan-AS-Serahkan-Sahamnya,http://kelanakota.suarasurabaya.net/news/2015/162570-Novanto-:-Tidak-Mudah-Perusahaan-AS-Serahkan-Sahamnya,Novanto : Tidak Mudah Perusahaan AS Serahkan Sahamnya,suarasurabaya.net,44,53,17,568,2043,2600
4544268,,http://waspada.co.id/medan/ramadhan-pohan-sosok-dibalik-suksesnya-operasi-aquilla/,http://waspada.co.id/medan/ramadhan-pohan-sosok-dibalik-suksesnya-operasi-aquilla/,Ramadhan Pohan Sosok Dibalik Suksesnya Operasi Aquilla,Ramadhan Pohan Sosok Dibalik Suksesnya Operasi Aquilla â Waspada Online,17,54,71,287,6074,5796
5179214,,http://wartatimur.com/wali-kota-jadi-pembicara-dialog-akhir-tahun-partai-nasdem.html,http://wartatimur.com/wali-kota-jadi-pembicara-dialog-akhir-tahun-partai-nasdem.html,Wali Kota Jadi Pembicara Dialog Akhir Tahun Partai Nasdem,Warta Timur Â» Wali Kota Jadi Pembicara Dialog Akhir Tahun Partai Nasdem,14,57,71,1,2676,2677
5202411,,http://beritapagi.co.id/2016/01/16/warga-poligon-tolak-pendirian-menara-telekomunikasi.html,http://beritapagi.co.id/2016/01/16/warga-poligon-tolak-pendirian-menara-telekomunikasi.html,Warga Poligon Tolak Pendirian Menara Telekomunikasi,Warga Poligon Tolak Pendirian Menara Telekomunikasi â BeritaPagi,13,51,64,16,2259,2247
5231706,,http://hiburan.metrotvnews.com/read/2016/01/18/471396/hanung-minta-zaskia-melahirkan-anak-ketiga-secara-normal,http://hiburan.metrotvnews.com/read/2016/01/18/471396/hanung-minta-zaskia-melahirkan-anak-ketiga-secara-normal,Hanung Minta Zaskia Melahirkan Anak Ketiga secara Normal,Selebritas | Hanung Minta Zaskia Melahirkan Anak Ketiga secaâ¦,22,56,61,1010,1293,283
4539033,,https://blog.duitpintar.com/6-aplikasi-buat-traveling-buat-yang-pengin-city-hopping-di-indonesia,https://blog.duitpintar.com/6-aplikasi-buat-traveling-buat-yang-pengin-city-hopping-di-indonesia/,6 Aplikasi Buat Traveling Buat Yang Pengin City Hopping di Indonesia,Mau City Hopping? Unduh 6 Aplikasi Buat Traveling Ini,54,68,53,645,5387,4742
4544241,,http://jagatplay.com/2015/11/news/ea-mulai-kembangkan-game-sekelas-assassins-creed/,http://jagatplay.com/2015/11/news/ea-mulai-kembangkan-game-sekelas-assassins-creed/,EA Mulai Kembangkan Game Sekelas Assassinâs Creed,EA Mulai Kembangkan Game Sekelas Assassinâs Creed â Jagat Play,13,49,62,150,1993,1847
4550275,,http://www.finansialku.com/reksa-dana-kik-eba/,https://www.finansialku.com/reksa-dana-kik-eba/,Reksa Dana KIK-EBA,Reksa dana KIK-EBA,1,18,18,235,2692,2461
4544244,,http://www.swadeka.com/lim-yo-hwan-hani-exid-dan-hong-jin-ho-jadi-bintang-tamu-running-man-mendatang/10056/,http://swadeka.com/lim-yo-hwan-hani-exid-dan-hong-jin-ho-jadi-bintang-tamu-running-man-mendatang/10056/,"Lim Yo Hwan, Hani EXID,dan Hong Jin Ho Jadi Bintang Tamu Running Man Mendatang","Lim Yo Hwan, Hani EXID, dan Hong Jin Ho Jadi Bintang Tamu Running Man Mendatang",1,78,79,197,1264,1067
5201209,,http://feedproxy.google.com/~r/yangserucom/~3/Sl1FfkZlfjY/jangan-egois-begini-trik-menikmati-orgasme-bersamaan.html,http://yangseru.com/jangan-egois-begini-trik-menikmati-orgasme-bersamaan.html,"Jangan egois, begini trik menikmati orgasme bersamaan","Jangan egois, begini trik menikmati orgasme bersamaan â yangseru.com",15,53,68,20,1672,1652
4522050,,http://tenagakuda.com/tissot-kembali-kerjasama-dengan-motogp-sampai-2022/,http://tenagakuda.com/tissot-kembali-kerjasama-dengan-motogp-sampai-2022/7068,Tissot Kembali Kerjasama denganMotoGP Sampai 2022,Tissot Kembali Kerjasama dengan MotoGP Sampai 2022,1,49,50,0,1490,1490
4947519,,http://tenagakuda.com/harley-davidson-xl1000-eksotis-evel-knievel-yang-eksotis/,http://tenagakuda.com/harley-davidson-xl1000-eksotis-evel-knievel-yang-eksotis/8108,Harley-Davidson XL1000 EksotisEvel Knievel yang Eksotis,Harley-Davidson XL1000 Eksotis Evel Knievel yang Eksotis,1,55,56,1,1192,1193
4527828,,http://tenagakuda.com/soal-penjualan-motor-honda-india-ingin-menyalip-indonesia/,http://tenagakuda.com/soal-penjualan-motor-honda-india-ingin-menyalip-indonesia/6972,"Soal Penjualan Motor Honda,India Ingin Menyalip Indonesia","Soal Penjualan Motor Honda, India Ingin Menyalip Indonesia",1,57,58,154,1298,1452
5239975,,http://tenagakuda.com/modifikasi-honda-xlr250r-yang-bikin-kagum/,http://tenagakuda.com/modifikasi-honda-xlr250r-yang-bikin-kagum/8625,Modifikasi Honda XLR250R yang BikinKagum,Modifikasi Honda XLR250R yang Bikin Kagum,1,40,41,0,1596,1596
5238673,,http://www.jitunews.com/read/28964/belum-ada-alokasi-bantuan-alsintan-dari-kementan-untuk-sumbar,http://www.jitunews.com/read/28964/belum-ada-alokasi-bantuan-alsintan-dari-kementan-untuk-sumbar,Belum Ada Alokasi Bantuan Alsintan dari Kementan untuk Sumbar,Belum Ada Alokasi Bantuan Alsintan Dari Kementan Untuk Sumbar,2,61,61,200,1481,1340
4521360,,http://duniaternak.com/pemprov-dukung-pengembangan-pakan-ternak-berbasis-industri-rumahan/,http://duniaternak.com/pemprov-dukung-pengembangan-pakan-ternak-berbasis-industri-rumahan/,Pemprov Dukung Pengembangan Pakan Ternak Berbasis Industri Rumahan,Pemprov Dukung Pengembangan Pakan Ternak Berbasis Industri RumahanBISNIS USAHA TERNAK,19,66,85,55,4674,4621
5214165,,http://feedproxy.google.com/~r/yangserucom/~3/vW21xzFbaQw/israel-tawarkan-solusi-proteksi-kendaraan-agar-tidak-mudah-dicuri.html,http://yangseru.com/israel-tawarkan-solusi-proteksi-kendaraan-agar-tidak-mudah-dicuri.html,Israel tawarkan solusi proteksi kendaraan agar tidak mudah dicuri,Israel tawarkan solusi proteksi kendaraan agar tidak mudah dicuri â yangseru.com,15,65,80,21,1639,1620
4904912,,http://mumovi.com/2015/12/album-adele-25-bikin-berhasil-gagal-move/,http://mumovi.com/2015/12/album-adele-25-bikin-berhasil-gagal-move/,Album Adele â25â Bikin Berhasil Gagal Move On,Album Adele â25â Bikin Berhasil Gagal Move On â Mumovi,9,45,54,35,3588,3567
5241778,,http://mumovi.com/2016/01/ulasan-the-big-short-2015/,http://mumovi.com/2016/01/ulasan-the-big-short-2015/,Ulasan âThe Big Shortâ (2015),Ulasan âThe Big Shortâ (2015) â Mumovi,9,29,38,17,4672,4663
5231434,,http://msports.net/detailpost/ungkapan-simpati-pebalap-motogp-atas-serangan-di-jakarta,http://msports.net/,Ungkapan Simpati Pebalap MotoGP Atas Serangan di Jakarta,MSPORTS.net,51,56,11,1591,1721,145
4633622,,http://forum.suara.com/forum/lifestyle/5192-pelajari-cara-agar-hubungan-pacaran-tak-mudah-putus-di-a,http://forum.suara.com/index.php,Pelajari Cara Agar Hubungan Pacaran Tak Mudah Putus di Awal,Suara.com Community,52,59,19,2597,2556,3460
4528699,,http://yangseru.com/pasar-sepi-harga-batu-akik-bacan-dan-kalimaya-tetap-tinggi.html,http://yangseru.com/pasar-sepi-harga-batu-akik-bacan-dan-kalimaya-tetap-tinggi.html,"Pasar sepi, Harga batu akik Bacan dan Kalimaya tetap tinggi","Pasar sepi, Harga batu akik Bacan dan Kalimaya tetap tinggi â yangseru.com",15,59,74,107,1491,1388
4549379,,http://yangseru.com/video-nyata-selingkuh-pasangan-ini-terkena-gancet.html,http://yangseru.com/video-nyata-selingkuh-pasangan-ini-terkena-gancet.html,"Video nyata: Selingkuh, pasangan ini terkena Gancet","Video nyata: Selingkuh, pasangan ini terkena Gancet â yangseru.com",15,51,66,120,2500,2388
5096298,,http://www.harapanrakyat.com/2015/08/prediksi-seorang-psikolog-soal-hubungan-manusia-dan-robot/,http://www.harapanrakyat.com/2015/08/prediksi-seorang-psikolog-soal-hubungan-manusia-dan-robot/,Ini Prediksi Seorang Psikolog Soal Hubungan Manusia dan Robot,Prediksi Seorang Psikolog Soal Hubungan Manusia dan Robot,4,61,57,63,1268,1205
4531910,,http://waktoe.com/menteri-koperasi-dan-ukm-luncurkan-kartu-iumk-iumk-berikan-kepastian-hukum-dan-pemberdayaan/,http://waktoe.com/menteri-koperasi-dan-ukm-luncurkan-kartu-iumk-iumk-berikan-kepastian-hukum-dan-pemberdayaan/,Menteri Koperasi dan UKM Luncurkan Kartu IUMK  IUMK Berikan Kepastian Hukum dan Pemberdayaan,Menteri Koperasi dan UKM Luncurkan Kartu IUMK IUMK Berikan Kepastian Hukum dan Pemberdayaan,1,92,91,351,2053,1704
5231680,,http://www.sundul.com/berita-bola/liga-inggris/2016/01/pardew-akui-palace-butuh-striker-baru/,http://www.sundul.com/berita-bola/liga-inggris/2016/01/pardew-akui-palace-butuh-striker-baru/,Pardew Akui Palace Butuh Striker Baru,Berita Bola: Pardew Akui Palace Butuh Striker Baru,13,37,50,4,2818,2822
4549382,,http://www.murianews.com/2015/11/17/60257/syukuran-panen-raya-petani-tembakau-rembang-dangdutan-di-sawah.html,http://www.murianews.com/2015/11/17/60257/syukuran-panen-raya-petani-tembakau-rembang-dangdutan-di-sawah.html,"Syukuran Panen Raya, Petani Tembakau RembangâDangdutanâ di Sawah","Syukuran Panen Raya, Petani Tembakau Rembang âDangdutanâ di Sawah",1,64,65,140,1019,879
5206063,,http://www.siwalimanews.com/post/pasca_bom_jakarta_maluku_siaga_satu_1,,"Pasca Bom Jakarta, Maluku Siaga Satu",Portal Berita Terbesar di Maluku,27,36,32,85,3822,3743
4685093,,http://kesurabaya.com/jelang-pilkada-surabaya-surat-suara-mulai-didistribusikan/,http://kesurabaya.com/jelang-pilkada-surabaya-surat-suara-mulai-didistribusikan/,"Jelang Pilkada Surabaya, Surat Suara Mulai Didistribusikan","Jelang Pilkada Surabaya, Surat Suara Mulai Didistribusikan | Berita & Info Surabaya, Kuliner, Wisata, Event, Bisnis, Lifestyle, Shopping",78,58,136,25,1536,1515
4524525,,http://radarjatim.com/terkaya-calon-bupati-tuban-berharta-rp-8293-milyar/,http://radarjatim.com/terkaya-calon-bupati-tuban-berharta-rp-8293-milyar/,"Terkaya, Calon Bupati Tuban Berharta Rp. 82,93 Milyar","Terkaya, Calon Bupati Tuban Berharta Rp. 82,93 Milyar Â» Radar Jatim",14,53,67,1,4290,4291
4538508,,http://www.satujurnal.com/2015/11/hadiri-turnamen-bola-voli-kapolresta.html,http://www.satujurnal.com/2015/11/hadiri-turnamen-bola-voli-kapolresta.html,"Hadiri Turnamen Bola Voli Kapolresta Cup VI, Walikota : Ajang Cegah Kenakalan Remaja","Hadiri Turnamen Bola Voli Kapolresta Cup VI, Walikota : Ajang Cegah Kenakalan Remaja : SatuJurnal.com",17,84,101,1,2382,2383
5702717,,http://www.beritalingkungan.com/2016/02/media-mempunyai-peran-penting-dalam.html,http://www.beritalingkungan.com/2016/02/media-mempunyai-peran-penting-dalam.html,Media Mempunyai Peran Penting dalam Edukasi Kesadaran Lingkungan Masyarakat,Media Mempunyai Peran Penting dalam Edukasi Kesadaran Lingkungan Masyarakat | Beritalingkungan.com,23,75,98,58,5151,5209
4542622,,http://suarajakarta.co/ekstra/khazanah-islam/pak-dokter-anak-petani-naik-haji/,http://suarajakarta.co/ekstra/khazanah-islam/pak-dokter-anak-petani-naik-haji/,"Pak Dokter, Anak Petani, Naik Hajiâ¦","Pak Dokter, Anak Petani, Naik Haji...",3,35,37,130,4175,4049
5233244,,http://kabarsurabaya.com/?p=8596,http://kabarsurabaya.com/2016/01/17/bursa-efek-indonesia-gelar-cmp-dp-untuk-cari-tenaga-kompeten-pasar-bursa/,Bursa Efek Indonesia Gelar CMP-DP Untuk Cari Tenaga Kompeten Pasar Bursa,Kabar Surabaya Â» Bursa Efek Indonesia Gelar CMP-DP Untuk Cari Tenaga Kompeten Pasar Bursa,17,72,89,301,2826,2527
5432672,,http://www.hijauku.com/2016/01/29/orangutan-terluka-tertangkap-warga/,http://www.hijauku.com/2016/01/29/orangutan-terluka-tertangkap-warga/,Orangutan Terluka Tertangkap Warga,Orangutan Terluka Tertangkap Warga | Hijauku.com,14,34,48,70,3410,3342
4543148,,http://www.mongabay.co.id/2015/11/17/misman-dan-gerakan-bersih-sungai-karang-mumus/,http://www.mongabay.co.id/2015/11/17/misman-dan-gerakan-bersih-sungai-karang-mumus/,Misman dan Gerakan Bersih Sungai Karang Mumus,Misman dan Gerakan Bersih Sungai Karang Mumus â Mongabay.co.id,17,45,62,508,3927,3423
5227108,,http://waspada.co.id/aceh/banjir-aceh-utara-warga-diungsikan/,http://waspada.co.id/aceh/banjir-aceh-utara-warga-diungsikan/,"Banjir Aceh Utara, Warga Diungsikan","Banjir Aceh Utara, Warga Diungsikan â Waspada Online",17,35,52,170,2146,1978
5227110,,http://gorontalo.antaranews.com/berita/21054/bom-jakarta--warga-bali-agar-lebih-waspada,,BOM JAKARTA - Warga Bali agar lebih waspada,BOM JAKARTA,32,43,11,251,1536,1287
4538514,,http://gorontalo.antaranews.com/berita/19276/teroris-paris--paris-balas-serang-kelompok-militan-di-suriah,,TERORIS PARIS - Paris balas serang kelompok militan di Suriah,TERORIS PARIS,48,61,13,98,4642,4629
4308714,,http://www.modusaceh.com/dpr-aceh-sudah-keluarkan-rekomendasi-pemekaran-asja/,http://www.modusaceh.co/,DPR Aceh Sudah Keluarkan Rekomendasi Pemekaran Asja,MODUS ACEH,48,51,10,1222,1300,87
4230353,,http://www.modusaceh.com/tragedi-salim-kancil-tosan-mobil-polisi-melintas-tapi/,http://www.modusaceh.co/,"TRAGEDI SALIM KANCIL& TOSAN: Mobil Polisi Melintas, tapiâ¦",MODUS ACEH,52,57,10,2178,2258,87
4540190,,http://www.ajnn.net/2015/11/mantan-anak-buah-ungkap-asal-anggaran-pencitraan-jero-wacik-di-indopos/?utm_source=rss&utm_medium=rss&utm_campaign=mantan-anak-buah-ungkap-asal-anggaran-pencitraan-jero-wacik-di-indopos,http://www.ajnn.net/news/mantan-anak-buah-ungkap-asal-anggaran-pencitraan-jero-wacik-di-indopos/index.html,Mantan Anak Buah Ungkap Asal Anggaran Pencitraan Jero Wacik diâIndoposâ,"Mantan Anak Buah Ungkap Asal Anggaran Pencitraan Jero Wacik di ""Indopos""",3,71,72,14,2420,2414
5231697,,http://www.pojoksamber.com/beragam-komunitas-buka-ruang-belajar-bagi-anak-moro-moro/,http://www.pojoksamber.com/beragam-komunitas-buka-ruang-belajar-bagi-anak-moro-moro/,Beragam Komunitas Buka Ruang Belajar Bagi Anak Moro-Moro,Komunitas Save Moro-Moro Buka Ruang Belajar,40,56,43,1206,1780,2773
4544165,,http://jadiberita.com/75442/ngaku-sayang-al-ghazali-nadira-adnan-beberkan-status-hubungan.html,http://jadiberita.com/75442/ngaku-sayang-al-ghazali-nadira-adnan-beberkan-status-hubungan.html,"Ngaku Sayang Al Ghazali, Nadira Adnan Beberkan Status Hubungan","Ngaku Sayang Al Ghazali, Nadira Adnan Beberkan Status Hubungan â jadiBerita.com",17,62,79,57,1661,1604
4534202,,http://www.kabar-aneh.com/aneh-dan-unik/pria-ini-selamat-dari-ledakan-berkat-handphone/,,Pria Ini Selamat Dari Ledakan Berkat Handphone,Account Suspended,39,46,17,1327,1377,51
5227113,,http://www.kliksamarinda.com//blog-1674-mitra-kukar-akan-buat-arema-cronous-frustasi.html,,Mitra Kukar akan Buat Arema Cronous Frustasi,Klik Samarinda,35,44,14,539,741,538
4883304,,http://gizmo.id/13750/pangeran-diponegoro-hadir-di-google-play/,http://gizmo.id/pangeran-diponegoro-hadir-di-google-play/,Pangeran Diponegoro Hadir DiGoogle Play,Pangeran Diponegoro Hadir Di Google Play,1,39,40,64,1801,1739
5737800,,http://www.189words.com/another-stories-didepan-kita/,http://www.189words.com/another-stories-didepan-kita/,"Another Stories, didepan Kita","Another Stories, didepan Kita | Artikel Traveling | Travel Blog ã Tips Wisata, Trip dan Jalan-Jalan ã",72,29,101,457,6945,6516
5945163,,http://satusulteng.com/dua-mantan-aktifis-ambil-formulir-pendaftaran-bakal-calon-bupatiwakil-bupati-partai-nasdem-buol/,http://satusulteng.com/dua-mantan-aktifis-ambil-formulir-pendaftaran-bakal-calon-bupatiwakil-bupati-partai-nasdem-buol/,Dua Mantan Aktifis Ambil Formulir Pendaftaran Bakal Calon Bupati/Wakil Bupati Partai NasDem Buol,Dua Mantan Aktifis Ambil Formulir Pendaftaran Bakal Calon Bupati/Wakil Bupati Partai NasDem Buol â Berita Online di Kota Palu â Sulteng !,41,96,137,76,1794,1718
5231442,,http://ridertua.com/2016/01/18/coba-simak-suara-superbike-listrik-seharga-500juta-ini-unik/,http://ridertua.com/2016/01/18/coba-simak-suara-superbike-listrik-seharga-500juta-ini-unik/,Coba Simak Suara Superbike Listrik seharga 500juta ini Unikâ¦!!!,Coba Simak Suara Superbike Listrik seharga 500juta ini Unikâ¦!!! â RiderTua.Com,15,63,78,69,954,891
4215677,,http://teropongsenayan.com/18202-ancaman-sengketa-pilkada,http://www.teropongsenayan.com/18202-ancaman-sengketa-pilkada,Ancaman Sengketa Pilkada | Obrolan Pagi bareng Ariady Achmad | TEROPONGSENAYAN.com,Ancaman Sengketa Pilkada,58,82,24,185,1450,1267
4521544,,http://teropongsenayan.com/21111-bintang-chelsea-diperebutkan-milan-dan-juventus,http://www.teropongsenayan.com/21111-bintang-chelsea-diperebutkan-inter-milan-dan-juventus,Bintang Chelsea Diperebutkan Milan dan Juventus,Bintang Chelsea Diperebutkan Inter Milan dan Juventus,6,47,53,1,1280,1281
4544278,,http://radarmalang.co.id/serap-intisari-sang-guru-23375.htm,http://radarmalang.co.id/serap-intisari-sang-guru-23375.htm,Serap Intisari Sang Guru,Serap Intisari Sang Guru â RadarMalang,14,24,38,6,1040,1036
4546960,,http://www.seputarmalang.com/berita/hukum-kriminal/ruko-di-soekarno-hatta-dibobol-ratusan-handphone-raib/23958,http://www.seputarmalang.com/berita/hukum-kriminal/ruko-di-soekarno-hatta-dibobol-ratusan-handphone-raib/23958,"Ruko di Soekarno Hatta Dibobol, Ratusan Handphone Raib","Berita Dan Info Ruko Di Soekarno Hatta Dibobol, Ratusan Handphone Raib Dalam Berita",30,54,83,61,2233,2174
5229350,,http://brebesnews.co/2016/01/memotong-mata-rantai-narkoba/,http://brebesnews.co/2016/01/memotong-mata-rantai-narkoba/,Memotong Mata Rantai Narkoba,Memotong Mata Rantai Narkoba : Situs Berita Online Brebes,29,28,57,2,2652,2654
4201557,,http://beritadaerah.co.id/2015/09/28/kabut-asap-pekat-di-palembang/,http://beritadaerah.co.id/2015/09/28/kabut-asap-pekat-di-palembang/,Kabut Asap Pekat di Palembang,Kabut Asap Pekat di Palembang â Berita Daerah,16,29,45,64,482,418
4544283,,http://simamaung.com/yoyo-bangga-lulusan-diklat-persib-bisa-unjuk-gigi/,http://simamaung.com/yoyo-bangga-lulusan-diklat-persib-bisa-unjuk-gigi/,Yoyo Bangga Lulusan Diklat Persib Bisa Unjuk Gigi,Persib Bandung Berita Online | simamaung.com Â» Yoyo Bangga Lulusan Diklat Persib Bisa Unjuk Gigi,47,49,96,75,1671,1598
4540203,,"http://purworejonews.com/index.php?option=com_content&view=article&id=381:opera-kecoa-pelacur,-dibenci-sekaligus-diminati&catid=79&Itemid=468","http://purworejonews.com/index.php?option=com_content&view=article&id=381:opera-kecoa-pelacur,-dibenci-sekaligus-diminati&catid=79:berita&Itemid=468","Opera Kecoa: Pelacur, Dibenci Sekaligus Diminati",PurworejoNEWS.com,43,48,17,600,2654,2060
4544284,,http://www.rajamobil.com/berita/tips-dan-triks/2015/11/17/tips-agar-mesin-tidak-mati-saat-terobos-banjir-35277.htm,http://berita.rajamobil.com/,Tips Agar Mesin Tidak Mati Saat Terobos Banjir,Review dan Berita Mobil | Review dan Berita Mobil,36,46,49,913,1127,357
4540253,,http://beritadaerah.co.id/2015/11/16/petugas-memusnakan-barang-bukti-air-zam-zam-palsu-di-semarang/,http://beritadaerah.co.id/2015/11/16/petugas-memusnakan-barang-bukti-air-zam-zam-palsu-di-semarang/,Petugas Memusnakan Barang Bukti Air Zam-zam Palsu di Semarang,Petugas Memusnakan Barang Bukti Air Zam-zam Palsu di Semarang â Berita Daerah,16,61,77,87,379,292
4540143,,http://semarang.solopos.com/2015/11/16/pabrik-semen-rembang-warga-kendeng-pati-jalan-kaki-122-km-jemput-keadilan-661848,http://www.semarangpos.com/2015/11/16/pabrik-semen-rembang-warga-kendeng-pati-jalan-kaki-122-km-jemput-keadilan-661848,PABRIK SEMEN REMBANG : Warga Kendeng Pati Jalan Kaki 122 KM Jemput Keadilan,PABRIK SEMEN REMBANG : Warga Kendeng Pati Jalan Kaki 122 KM Jemput Keadilan -Semarang Â» SEMARANGPOS.COM,28,75,103,471,3046,2587
