id,source_id,babe_url,lib_url,babe_title,lib_title,title_distance,babe_title_len,lib_title_len,content_distance,babe_content_len,lib_content_len
4544289,,http://www.deliknews.com/2015/11/17/pemuda-pancasila-ancam-bakar-kantor-jawa-pos/,https://www.deliknews.com/2015/11/17/pemuda-pancasila-ancam-bakar-kantor-jawa-pos/,Pemuda Pancasila Ancam Bakar Kantor Jawa Pos,Pemuda Pancasila Ancam Bakar Kantor Jawa Pos - deliknews.com,16,44,60,6,1331,1325
4534383,,http://www.deliknews.com/2015/11/16/isis-nyaris-ledakan-istanbul-turki/,https://www.deliknews.com/2015/11/16/isis-nyaris-ledakan-istanbul-turki/,ISIS Nyaris Ledakan Istanbul Turki,ISIS Nyaris Ledakan Istanbul Turki - deliknews.com,16,34,50,10,1661,1651
5214085,,http://www.deliknews.com/2016/01/16/tersangka-korupsi-bsm-jadi-kadikjar-malut/,https://www.deliknews.com/2016/01/16/tersangka-korupsi-bsm-jadi-kadikjar-malut/,Tersangka Korupsi BSM Jadi Kadikjar Malut,Tersangka Korupsi BSM Jadi Kadikjar Malut - deliknews.com,16,41,57,6,1412,1406
5243287,,http://www.deliknews.com/2016/01/18/pengawasan-dinas-tidak-maksimal-proyek-pu-pemkot-surabaya-dikerjakan-asal-asalan/,https://www.deliknews.com/2016/01/18/pengawasan-dinas-tidak-maksimal-proyek-pu-pemkot-surabaya-dikerjakan-asal-asalan/,"Pengawasan Dinas Tidak Maksimal, Proyek PU Pemkot Surabaya Dikerjakan Asal-Asalan","Pengawasan Dinas Tidak Maksimal, Proyek PU Pemkot Surabaya Dikerjakan Asal-Asalan - deliknews.com",16,81,97,1,2158,2159
4225529,,http://www.deliknews.com/2015/07/27/di-ttu-belum-ada-pasangan-calon-yang-mendaftar-ke-kpu/,https://www.deliknews.com/2015/07/27/di-ttu-belum-ada-pasangan-calon-yang-mendaftar-ke-kpu/,Di TTU Belum Ada Pasangan Calon Yang Mendaftar Ke KPU,Di TTU Belum Ada Pasangan Calon Yang Mendaftar Ke KPU - deliknews.com,16,53,69,70,1892,1826
4520983,,http://www.deliknews.com/2015/11/13/bpi-kegaduhan-menteri-taktik-jokowi-jk-alihkan-isu/,https://www.deliknews.com/2015/11/13/bpi-kegaduhan-menteri-taktik-jokowi-jk-alihkan-isu/,"BPI : Kegaduhan Menteri, Taktik Jokowi-JK Alihkan Isu ?","BPI : Kegaduhan Menteri, Taktik Jokowi-JK Alihkan Isu ? - deliknews.com",16,55,71,20,1423,1403
4544290,,http://www.deliknews.com/2015/11/17/ihsg-menguat-3234-poin/,https://www.deliknews.com/2015/11/17/ihsg-menguat-3234-poin/,"IHSG Menguat 32,34 poin","IHSG Menguat 32,34 poin - deliknews.com",16,23,39,20,802,782
5214087,,http://www.deliknews.com/2016/01/16/telkom-turut-sukseskan-sbmptn-nasional-2016/,https://www.deliknews.com/2016/01/16/telkom-turut-sukseskan-sbmptn-nasional-2016/,Telkom Turut SukseskanSBMPTN Nasional 2016,Telkom Turut Sukseskan SBMPTN Nasional 2016 - deliknews.com,17,42,59,8,2872,2868
4544291,,http://lintasjabar.com/ciletuh-geopark-festival-2015-aktifitas-penjelajahan/,,Ciletuh Geopark Festival 2015 Aktifitas Penjelajahan,Ciletuh Geopark Festival 2015 Aktifitas Penjelajahan : Lintas Jabar,15,52,67,76,1455,1381
4653798,,http://info-bogor.com/yang-perlu-diketahui-soal-fobia-komitmen/,http://info-bogor.com/yang-perlu-diketahui-soal-fobia-komitmen/,Yang Perlu Diketahui Soal Fobia Komitmen,Yang Perlu Diketahui Soal Fobia Komitmen | InfoBogor,12,40,52,0,1335,1335
4540205,,http://www.wartapriangan.com/puluhan-pns-ciamis-terancam-diberhentikan/15698/,http://www.wartapriangan.com/puluhan-pns-ciamis-terancam-diberhentikan/15698/,Puluhan PNS Ciamis Terancam Diberhentikan,Puluhan PNS Ciamis Terancam Diberhentikan - Warta Priangan,17,41,58,34,1124,1090
5207105,,http://www.diciamis.com/jalur-sepeda-di-kota-ciamis.php,http://www.diciamis.com/jalur-sepeda-di-kota-ciamis.php,Jalur Sepeda di Kota Ciamis,Jalur Sepeda di Kota Ciamis - diCiamis.com,15,27,42,162,776,616
4229532,,http://www.cianjurnews.com/dugaan-korupsi-ruang-belajar-man-pacet-kejari-tahan-kasek/,http://www.cianjurnews.com/dugaan-korupsi-ruang-belajar-man-pacet-kejari-tahan-kasek/,"Dugaan Korupsi Ruang Belajar MAN Pacet, Kejari Tahan Kasek","Dugaan Korupsi Ruang Belajar Man Pacet, Kejari Tahan Kasek",2,58,58,442,3110,3552
4547102,,http://www.beritacianjur.com/read/3755/kuliner-hangat-zuppa-soup-mampu-usir-dingin,http://www.beritacianjur.com/read/3755/kuliner-hangat-zuppa-soup-mampu-usir-dingin,KULINER: Hangat Zuppa Soup Mampu Usir Dingin,KULINER: Hangat Zuppa Soup Mampu Usir Dingin - Beritacianjur.com,20,44,64,68,1587,1521
5767317,,http://www.cirebonkota.go.id/index.php/pengumuman/pengumuman-seleksi-calon-anggota-komisi-informasi-kota-cirebon-tahun-2016/,,Pengumuman Seleksi Calon Anggota Komisi Informasi Kota Cirebon Tahun 2016,Pengumuman Seleksi Calon Anggota Komisi Informasi Kota Cirebon Tahun 2016 Pengumuman - Pemerintah Kota Cirebon,37,73,110,1652,252,1827
5241681,,http://www.cirebonkab.go.id/id_ID/peresmian-rs-permata-cirebon-oleh-kadis-kesehatan-prov-jabar/,,PERESMIAN RS PERMATA CIREBON OLEH KADIS KESEHATAN PROV JABAR,PERESMIAN RS PERMATA CIREBON OLEH KADIS KESEHATAN PROV JABAR â Situs Resmi Kabupaten Cirebon,32,60,92,40,6095,6058
5239206,,http://www.kabar-cirebon.com/read/2016/01/kuningan-dapat-bantuan-hibah-mobil-pustika/,http://www.kabar-cirebon.com/read/2016/01/kuningan-dapat-bantuan-hibah-mobil-pustika/,Kuningan Dapat Bantuan Hibah Mobil Pustika,Kuningan Dapat Bantuan Hibah Mobil Pustika - Kabar Cirebon Online,23,42,65,207,1423,1220
4544449,,http://www.cirebonmedia.com/whats-on/2015/11/17/bedah-novel-film-air-mata-surga/,http://www.cirebonmedia.com/whats-on/2015/11/17/bedah-novel-film-air-mata-surga/,Bedah Novel &  Film Air Mata Surga,Bedah Novel & Film Air Mata Surga,1,34,33,3,2119,2122
5242507,,http://www.cirebonradio.com/2016/01/rohmin-ingatkan-teroris-bisa-masuk.html,http://www.cirebonradio.com/2016/01/rohmin-ingatkan-teroris-bisa-masuk.html,Rohmin Ingatkan Teroris Bisa Masuk Jalur Laut,Pilwalkot 2018 : Ini Kata Ketua DPP PDI Perjuangan,44,45,50,1176,1630,1564
4627242,,http://diskominfo.depok.go.id/3644.html,http://diskominfo.depok.go.id/3644.html,Menimba Ilmu Jurnalistik,Menimba Ilmu Jurnalistik | Dinas Komunikasi dan Informatika,35,24,59,27,1490,1487
5238713,,http://www.radar-palembang.com/70-komponen-pajero-sport-berubah/,http://www.radar-palembang.com/70-komponen-pajero-sport-berubah/,70% Komponen Pajero Sport Berubah,70% Komponen Pajero Sport Berubah | Radar Palembang,18,33,51,4,2958,2962
5231234,,http://blokbojonegoro.com/read/article/20160117/pasar-sumberrejo--hasilkan-25-ton-sampah-tiap-hari.html,http://blokbojonegoro.com/read/article/20160117/pasar-sumberrejo--hasilkan-25-ton-sampah-tiap-hari.html,"Pasar Sumberrejo  Hasilkan 2,5 Ton Sampah Tiap Hari","Bojonegoro | Pasar Sumberrejo Hasilkan 2,5 Ton Sampah Tiap Hari",14,51,63,87,1367,1286
5228570,,http://www.suarabojonegoro.com/2016/01/masyarakat-ngampel-klenger-bau-tidak.html,http://www.suarabojonegoro.com/2016/01/masyarakat-ngampel-klenger-bau-tidak.html,"Masyarakat Ngampel""Klenger"" Bau Tidak Sedap Akibat Flaring PAD A","Masyarakat Ngampel ""Klenger"" Bau Tidak Sedap Akibat Flaring PAD A",1,64,65,26,1086,1066
4644776,,http://radarjatim.com/bocah-sd-di-bojonegoro-disetubuhi-tetangga-10-kali/,http://radarjatim.com/bocah-sd-di-bojonegoro-disetubuhi-tetangga-10-kali/,Bocah SD di Bojonegoro Disetubuhi Pembantu Berkali-kali,Bocah SD di Bojonegoro Disetubuhi Pembantu Berkali-kali - Radar Jatim - Berita Jatim,29,55,84,2,2566,2568
5203196,,http://www.beritatrans9.com/?p=8987,http://www.beritatrans9.com/?p=8987,iklan jitu Bp Narko kediri menyediakan berbagai macam makanan ternak unggas,iklan jitu Bp Narko kediri menyediakan berbagai macam makanan ternak unggas | BeritaTrans9,15,75,90,34,297,263
4547995,,http://ilovebondowoso.com/bpbd-salurkan-bantuan-sembako/,http://ilovebondowoso.com/bpbd-salurkan-bantuan-sembako/,BPBD Salurkan Bantuan Sembako,BPBD Salurkan Bantuan Sembako | I LoveBondowoso,18,29,47,2,1563,1565
5227130,,http://portalmadura.com/seragam-batik-untuk-siswa-di-pamekasan-harus-dimaksimalkan-43422,http://portalmadura.com/seragam-batik-untuk-siswa-di-pamekasan-harus-dimaksimalkan-43422,Seragam Batik untuk Siswa di Pamekasan Harus Dimaksimalkan,Seragam Batik untuk Siswa di Pamekasan Harus Dimaksimalkan-PortalMadura.com,17,58,75,78,1007,1039
4522074,,http://www.beritasidoarjo.com/?p=8019,http://www.beritasidoarjo.com/?p=8019,"Terkait Ijasah Palsu, Wakil Ketua Dewan Dicecar 46 Pertanyaan","Berita Sidoarjo Â» Terkait Ijasah Palsu, Wakil Ketua Dewan Dicecar 46 Pertanyaan",18,61,79,77,1312,1235
6616851,,http://www.harianblora.com/2016/05/alhamdulillah-paud-desa-gadu-sambong.html,http://www.harianblora.com/2016/05/alhamdulillah-paud-desa-gadu-sambong.html,"Alhamdulillah, PAUD Desa Gadu Sambong Dibenahi","Harian Blora: Alhamdulillah, PAUD Desa Gadu Sambong Dibenahi",14,46,60,50,891,841
4549402,,http://teropongsenayan.com/21467-wow-heboh-setelah-mama-minta-pulsa-kini-muncul-papa-minta-saham-buat-sindir-ketua-dpr,http://www.teropongsenayan.com/21467-wow-heboh-setelah-mama-minta-pulsa-kini-muncul-papa-minta-saham-buat-sindir-ketua-dpr,Wow Heboh! Setelah 'Mama Minta Pulsa' Kini Muncul 'Papa Minta Saham' Sindir Ketua DPR,Wow Heboh! Setelah Mama Minta Pulsa Kini Muncul Papa Minta Saham,21,85,64,1,1681,1682
5943274,,http://ambonekspres.com/2016/03/14/13-peminat-kursi-bupati-malteng/,,13 Peminat Kursi Bupati Malteng,13 Peminat Kursi Bupati Malteng â Ambon Ekspres,16,31,47,4,4715,4719
4546760,,http://satelitnews.co.id/?p=47990,http://satelitnews.co.id/2015/11/17/kepala-kampung-tenggelam-di-cisadane-,Kepala Kampung Tenggelam di Cisadane,Kepala Kampung Tenggelam di Cisadane â satelitnews.co.id,20,36,56,3,3379,3382
5227132,,http://www.bantenpos.co/arsip/2016/01/waduh-tiga-instansi-di-cilegon-bakal-dibubarkan/#utm_source=rss&utm_medium=rss&utm_campaign=waduh-tiga-instansi-di-cilegon-bakal-dibubarkan,http://www.bantenpos.co/arsip/2016/01/waduh-tiga-instansi-di-cilegon-bakal-dibubarkan/,"Waduh, Tiga Instansi di Cilegon Bakal Dibubarkan?","Waduh, Tiga Instansi di Cilegon Bakal Dibubarkan? | BANTENPOS.CO",15,49,64,17,1282,1267
5206516,,http://gresik.co/umkm/bantuan-menkop-untuk-pelaku-ukm-jelang-mea,http://gresik.co/umkm/bantuan-menkop-untuk-pelaku-ukm-jelang-mea,Bantuan Menkop Untuk Pelaku UKM Jelang MEA,Bantuan Menkop Untuk Pelaku UKM Jelang MEA - Berita Gresik dan Jawa Timur,31,42,73,49,1724,1677
4520647,,http://www.inigresik.com/2015/11/ramahnya-industri-kopiah-syafaat-di-gresik.html,http://www.inigresik.com/2015/11/ramahnya-industri-kopiah-syafaat-di-gresik.html,"Ramahnya Industri Kopiah""Syafaat"" di Gresik","Ramahnya Industri Kopiah ""Syafaat"" di Gresik",1,43,44,254,1972,1722
5244310,,http://beritagresik.com/ekonomi/18/01/2016/rupiah-melemah-penjualan-mobil-di-gresik-menurun.html,http://beritagresik.com/ekonomi/18/01/2016/rupiah-melemah-penjualan-mobil-di-gresik-sepi.html,"Rupiah Melemah, Penjualan Mobil di Gresik Menurun","Rupiah Melemah, Penjualan Mobil di Gresik Sepi",6,49,46,74,404,330
4546771,,http://www.kabargresik.com/panwaskab-dilurug-tim-berkah/,http://www.kabargresik.com/panwaskab-dilurug-tim-berkah/,Panwaskab Dilurug Tim Berkah,Panwaskab Dilurug Tim Berkah | kabargresik.com,18,28,46,1,2226,2227
4548223,,http://www.jeparahariini.com/peristiwa/sehari-terjadi-dua-kali-kebakaran-di-jepara/,http://www.jeparahariini.com/peristiwa/sehari-terjadi-dua-kali-kebakaran-di-jepara/,Sehari Terjadi Dua Kali Kebakaran di Jepara,Sehari Terjadi Dua Kali Kebakaran di Jepara - Kabar Berita Jepara Terkini,30,43,73,68,1414,1401
5184470,,http://yesfmcilacap.com/pertamina_latih_ibuibu_menjahit_dan_bordir_berita4478.html,,Pertamina Latih Ibu-ibu Menjahit dan Bordir,104.2 FM YES RADIO | KEBANGGAAN CILACAP,40,43,39,117,1354,1239
4538483,,http://bandungzone.com/kadis-bina-marga-kbb-diduga-lakukan-korupsi-jalan-198-juta,http://bandungzone.com/kadis-bina-marga-kbb-diduga-lakukan-korupsi-jalan-198-juta,Kadis Bina Marga KBB Diduga Lakukan Korupsi Jalan 198 Juta,Kadis Bina Marga KBB Diduga Lakukan Korupsi Jalan 198 Juta | bandungzone,14,58,72,3,2679,2682
5231572,,http://www.kedirijaya.com/2739/,http://www.kedirijaya.com/,"Terima Tender, Anggota KDGI AG-RAYA Tasyakuran",Kediri Jaya News,39,46,16,1871,2225,522
5185771,,http://beritabrantas.com/berita/berita-karawang/camat-telagasari-diduga-pungli-ktp/,http://beritabrantas.com/berita/berita-karawang/camat-telagasari-diduga-pungli-ktp/,Camat Telagasari Diduga Pungli KTP,Camat Telagasari Diduga Pungli KTP | berita online terbaru hari ini,33,34,67,25,2277,2254
4528642,,http://www.jemberpost.com/politik-dan-pemerintahan/paw-tujuh-penyelenggara-kpu-jamin-kualitas-pilkada/,http://www.jemberpost.com/politik-dan-pemerintahan/paw-tujuh-penyelenggara-kpu-jamin-kualitas-pilkada/,"PAW Tujuh Penyelenggara, KPU Jamin Kualitas Pilkada.","PAW Tujuh Penyelenggara, KPU Jamin Kualitas Pilkada. | Jember Post",14,52,66,50,1653,1603
4520566,,http://www.deliknews.com/2015/11/13/film-heart-beat-sarat-pesan-positif/,https://www.deliknews.com/2015/11/13/film-heart-beat-sarat-pesan-positif/,Film Heart Beat Sarat Pesan Positif,Film Heart Beat Sarat Pesan Positif - deliknews.com,16,35,51,21,1255,1234
4531892,,http://www.deliknews.com/2015/11/15/traveloka-stop-promosi-ke-paris/,https://www.deliknews.com/2015/11/15/traveloka-stop-promosi-ke-paris/,Traveloka Stop Promosi Ke Paris,Traveloka Stop Promosi Ke Paris - deliknews.com,16,31,47,6,1928,1922
4540114,,http://www.newshanter.com/?p=11710,http://www.newshanter.com/?p=11710,Jangan Percaya Berita Isu HBA Bakal Bebas,Jangan Percaya Berita Isu HBA Bakal Bebas |,2,41,43,1,2574,2575
4626381,,http://bulletinmetropolis.com/home/?p=28119,http://bulletinmetropolis.com/home/?p=28119,Wali Kota Bangga Palembang Raih Adipura,Bulletin Metropolis Â» Wali Kota Bangga Palembang Raih Adipura,22,39,61,112,1045,935
5231581,,http://www.rmolsumsel.com/read/2016/01/17/43807/1/Aswari-Menunggu-Sinyal-Alex-Noerdin,http://www.rmolsumsel.com/read/2016/01/17/43807/Aswari-Menunggu-Sinyal-Alex-Noerdin-,Aswari Menunggu Sinyal Alex Noerdin,rmolsumsel.com - Aswari Menunggu Sinyal Alex Noerdin,17,35,52,113,1277,1187
4518635,,http://arcom.co.id/2015/11/adira-finance-25-tahun-melayani-masyarakat-indonesia/,http://arcom.co.id/2015/11/adira-finance-25-tahun-melayani-masyarakat-indonesia/,Adira Finance 25 Tahun Melayani Masyarakat Indonesia,Adira Finance 25 Tahun Melayani Masyarakat Indonesia | ARCOM MEDIA,14,52,66,2,2824,2826
4534486,,http://bandungjuara.com/berita/sman-11-bandung-sebagai-pionir-sekolah-digital.html,http://bandungjuara.com/berita/sman-11-bandung-sebagai-pionir-sekolah-digital.html,SMAN 11 BANDUNG SEBAGAI PIONIR SEKOLAH DIGITAL,SMAN 11 BANDUNG SEBAGAI PIONIR SEKOLAH DIGITAL | Bandung Juara,16,46,62,499,1459,962
5231236,,http://www.harianjogja.com/baca/2016/01/17/celebrity-fitness-hadir-di-lippo-plaza-681736,http://www.harianjogja.com/baca/2016/01/17/celebrity-fitness-hadir-di-lippo-plaza-681736,Celebrity Fitness Hadir diLippo Plaza,Celebrity Fitness Hadir di Lippo Plaza,1,37,38,156,2285,2129
5231246,,http://www.terasjatim.com/penyiar-sholawat-wahidiyah-gelar-acara-nishfu-sanah-ke-46/,http://www.terasjatim.com/penyiar-sholawat-wahidiyah-gelar-acara-nishfu-sanah-ke-46/,Penyiar Sholawat Wahidiyah Gelar Acara Nishfu Sanah ke-46,Penyiar Sholawat Wahidiyah Gelar Acara Nishfu Sanah ke-46 | Teras Jatim,14,57,71,380,1783,1403
4539055,,http://www.bekasimedia.com/innalillahi-mengabdi-di-daerah-terpencil-calon-guru-ini-meninggal-dunia-saat-pergi-mengajar/,http://www.bekasimedia.com/innalillahi-mengabdi-di-daerah-terpencil-calon-guru-ini-meninggal-dunia-saat-pergi-mengajar/,"Innalillahi.. Mengabdi di Daerah Terpencil, Calon Guru Ini Meninggal Dunia Saat Pergi Mengajar","Innalillahi.. Mengabdi di Daerah Terpencil, Calon Guru Ini Meninggal Dunia Saat Pergi Mengajar - BEKASIMEDIA.COM",18,94,112,15,1852,1837
5387503,,http://celotehanakbekasi.com/2275-2/,http://celotehanakbekasi.com/2275-2/,Wujudkan Lingkungan Bersih Samsat Kota Bekasi Lakukan Kerja Bakti,Wujudkan Lingkungan Bersih Samsat Kota Bekasi Lakukan Kerja Bakti â Celoteh Anak Bekasi,22,65,87,69,1918,1855
4307530,,http://mediarajawalinewsonline.com/tangkap-gerombolan-di-dprd-kota-bekasi/,http://mediarajawalinewsonline.com/tangkap-gerombolan-di-dprd-kota-bekasi/,Tangkap gerombolan di DPRD Kota Bekasi,Tangkap gerombolan di DPRD Kota Bekasi - Media Rajawali News Online,29,38,67,2,1930,1932
5227134,,http://infobekasi.co.id/2016/01/17/9653/,https://infobekasi.co.id/2016/01/17/9653/,"Jalan Tengah Malam, Pelajar SMK Ini Jadi Korban Penusukan","Jalan Tengah Malam, Pelajar SMK Ini Jadi Korban Penusukan | Info Bekasi",14,57,71,1,2227,2228
5227135,,http://www.bekasiurbancity.com/humas-polri-begini-tindakan-seharusnya-jika-ada-serangan-teror-di-tengah-kota/,http://www.bekasiurbancity.com/humas-polri-begini-tindakan-seharusnya-jika-ada-serangan-teror-di-tengah-kota/,Humas Polri : Begini Tindakan Seharusnya Jika Ada Serangan Teror Di Tengah Kota,Humas Polri : Begini Tindakan Seharusnya Jika Ada Serangan Teror Di Tengah Kota - Bekasi Urban City,20,79,99,696,2438,1742
5227138,,http://www.jabarpublisher.com/index.php/2016/01/17/jenazah-sugito-korban-bom-sarinah-disambut-warga-purwasari/,http://www.jabarpublisher.com/index.php/2016/01/17/jenazah-sugito-korban-bom-sarinah-disambut-warga-purwasari/,Jenazah Sugito Korban Bom Sarinah Disambut Warga Purwasari,Jenazah Sugito Korban Bom Sarinah Disambut Warga Purwasari - Jabar Publisher,18,58,76,13,1438,1429
5743649,,http://www.jabarpublisher.com/index.php/2016/02/29/ridwan-kamil-putuskan-tidak-ke-jakarta/?utm_source=rss&utm_medium=rss,http://www.jabarpublisher.com/index.php/2016/02/29/ridwan-kamil-putuskan-tidak-ke-jakarta/,Ridwan Kamil Putuskan TidakâKe Jakartaâ,"Ridwan Kamil Putuskan Tidak ""Ke Jakarta"" - Jabar Publisher",21,39,58,71,1452,1383
4639259,,http://www.jabarpublisher.com/index.php/2015/11/29/kenalan-di-fb-gadis-cantik-keblinger-ama-prajurit-gadungan-hingga-kirimi-foto-bugil/,http://www.jabarpublisher.com/index.php/2015/11/29/kenalan-di-fb-gadis-cantik-keblinger-ama-prajurit-gadungan-hingga-kirimi-foto-bugil/,"Kenalan di FB, Gadis Cantik Keblinger ama Prajurit Gadungan Hingga Kirimi Foto Bugil","Kenalan di FB, Gadis Cantik Keblinger ama Prajurit Gadungan Hingga Kirimi Foto Bugil - Jabar Publisher",18,84,102,12,2104,2094
5246781,,http://www.jabarpublisher.com/index.php/2016/01/18/10961/,http://www.jabarpublisher.com/index.php/2016/01/18/10961/,"Putra Menteri Susi Meninggal, Gubernur Jabar Berbelasungkawa","Putra Menteri Susi Meninggal, Gubernur Jabar Berbelasungkawa - Jabar Publisher",18,60,78,433,1958,1529
5351172,,http://www.lenteraindonesia.co.id/ketua-koperasi-guru-sejahtera-tambun-kangkangi-perjajian-guru-demo/,http://www.lenteraindonesia.co.id/ketua-koperasi-guru-sejahtera-tambun-kangkangi-perjajian-guru-demo/,Ketua Koperasi Guru Sejahtera Tambun Kangkangi Perjanjian Guru Demo,Ketua Koperasi Guru Sejahtera Tambun Kangkangi Perjanjian Guru Akan Demo â Berita Online Lentera Indonesia,39,67,106,12,1726,1715
4539970,,http://news.klikbekasi.co/2015/11/16/pemkab-bekasi-gagas-kelompok-masyarakat-sadar-wisata/,,Pemkab Bekasi Gagas Kelompok Masyarakat Sadar Wisata,Pemkab Bekasi Gagas Kelompok Masyarakat Sadar Wisata â Klik Bekasi,14,52,66,109,1191,1082
4539057,,http://spiritriau.com/view/Traveler/62046/Bupati-Rohil-Tinjau--Pulau-Tilan.html,http://spiritriau.com/view/Traveler/62046/Bupati-Rohil-Tinjau--Pulau-Tilan.html,Bupati Rohil Tinjau  Pulau Tilan,Bupati Rohil Tinjau Pulau Tilan,1,32,31,5096,2332,7392
5231248,,http://riaubook.com/berita/5239/khusus-pria-dewasa-jangan-katakan-7-hal-ini-jika-lagi-bercinta-dengan-wanita.html,http://www.riaubook.com/berita/5239/khusus-pria-dewasa-jangan-katakan-7-hal-ini-jika-lagi-bercinta-dengan-wanita.html,"Khusus Pria Dewasa, Jangan Katakan 7 Hal Ini Jika Lagi Bercinta dengan Wanita","Khusus Pria Dewasa, Jangan Katakan 7 Hal Ini Jika Lagi Bercinta dengan Wanita | Riaubook.com",15,77,92,355,2079,2016
4310035,,http://hellosemarang.com/pesona-bangunan-bernuansa-tiongkok-ini-dia-15-klenteng-di-kota-semarang-2/,http://hellosemarang.com/pesona-bangunan-bernuansa-tiongkok-ini-dia-15-klenteng-di-kota-semarang-2/,"Pesona Bangunan Bernuansa Tiongkok, Ini Dia 15 Klenteng di Kota Semarang #2","Pesona Bangunan Bernuansa Tiongkok, Ini Dia 15 Klenteng di Kota Semarang #2 | Hello SEMARANG",17,75,92,79,4350,4277
5214176,,http://www.wearemania.net/arema-news/11329-masih-ada-1000-tiket-di-loket-kanjuruhan,http://www.wearemania.net/arema-news/11329-masih-ada-1000-tiket-di-loket-kanjuruhan,Masih Ada 1000 Tiket di Loket Kanjuruhan,Wearemania.net: Masih Ada 1000 Tiket di Loket Kanjuruhan - Berita News Arema,36,40,76,126,1175,1049
4548429,,http://beritabekasi.co.id/2015/11/polsek-ciksel-periksa-3-saksi-terkait-dugaan-pembunuhan-di-kosan/?utm_source=rss&utm_medium=rss,http://beritabekasi.co.id/2015/11/polsek-ciksel-periksa-3-saksi-terkait-dugaan-pembunuhan-di-kosan/,Polsek Ciksel Periksa 3 Saksi Terkait Dugaan Pembunuhan di Kosan,Polsek Ciksel Periksa 3 Saksi Terkait Dugaan Pembunuhan di Kosan | beritabekasi.co.id,21,64,85,74,2367,2297
5765903,,http://www.cahayapapua.com/11849-2/,http://www.cahayapapua.com/11849-2/,7 Kontraktor Wajib Setorkan Denda Keterlambatan Paling Lama 40 Hari,7 Kontraktor Wajib Setorkan Denda Keterlambatan Paling Lama 40 Hari - Cahaya Papua,15,67,82,98,2272,2178
5359175,,http://www.jeratpapua.org/2016/01/28/apakah-papua-bisa-kita-belum-siap-siaga/,http://www.jeratpapua.org/2016/01/28/apakah-papua-bisa-kita-belum-siap-siaga/,Apakah Papua bisa? Kita Belum âSiap Siagaâ,Apakah Papua bisa? Kita Belum âSiap Siagaâ - JERAT PAPUA,14,42,56,61,7041,6994
5237823,,http://timikaexpress.com/?p=6765,http://timikaexpress.com/?p=6765,"DPRD Akan Bentuk Tim Panja, Awasi Proses Pelelangan Anggaran 2016","DPRD Akan Bentuk Tim Panja, Awasi Proses Pelelangan Anggaran 2016 - Timika Express",17,65,82,74,1592,1520
5214179,,http://www.nabire.net/penjabat-bupati-nabire-melantik-pejabat-struktural-di-lingkungan-pemerintahan-kabupaten-nabire/,http://www.nabire.net/penjabat-bupati-nabire-melantik-pejabat-struktural-di-lingkungan-pemerintahan-kabupaten-nabire/,Penjabat Bupati Nabire Melantik Pejabat Struktural Di Lingkungan Pemerintahan Kabupaten Nabire,Penjabat Bupati Nabire Melantik Pejabat Struktural Di Lingkungan Pemerintahan Kabupaten Nabire | Nabire.Net,13,94,107,218,1856,1640
5214183,,http://metrobali.com/2016/01/16/satuhedi-pimpin-prssni-bali/,http://metrobali.com/2016/01/16/satuhedi-pimpin-prssni-bali/,Satuhedi Pimpin PRSSNI Bali,Satuhedi Pimpin PRSSNI Bali |,2,27,29,24,1904,1880
4548937,,http://www.padang-today.com/36379/,http://www.padang-today.com/36379/,BILIARD (PORWIL SUMATERA)â PUTRI SUMBAR GAGAL DI NOMOR BOLA SEMBILAN,BILIARD (PORWIL SUMATERA) â PUTRI SUMBAR GAGAL DI NOMOR BOLA SEMBILAN,1,68,69,2,1854,1856
4548939,,http://posmetropadang.co.id/rabu-dua-pasangan-cagub-sumbar-bicara-pembangunan-dan-sdm/,https://posmetropadang.co.id/rabu-dua-pasangan-cagub-sumbar-bicara-pembangunan-dan-sdm/,"Rabu, Dua Pasangan Cagub Sumbar Bicara Pembangunan dan SDM","Rabu, Dua Pasangan Cagub Sumbar Bicara Pembangunan dan SDM â Posmetro Padang Rabu, Dua Pasangan Cagub Sumbar Bicara Pembangunan dan SDM |",79,58,137,127,2270,2147
5214184,,http://www.beritajakarta.com/read/23906/Petugas_Diminta_Siaga_di_Depan_Stasiun_Jatinegara,http://www.beritajakarta.com/read/23906/petugas-diminta-siaga-di-depan-stasiun-jatinegara,Petugas Diminta Siaga di Depan Stasiun Jatinegara,Petugas Diminta Siaga di Depan Stasiun Jatinegara - Beritajakarta.com,20,49,69,126,1170,1273
5238865,,http://kabarjakarta.com/ahok-apresiasi-kesiapan-aparat-hadapi-teroris/,http://kabarjakarta.com/ahok-apresiasi-kesiapan-aparat-hadapi-teroris/,Ahok apresiasi kesiapan aparat hadapi teroris,Ahok apresiasi kesiapan aparat hadapi terorisKabarJakarta.com | KabarJakarta.com,35,45,80,24,1151,1131
5227468,,http://www.beritaekspres.com/2016/01/17/warga-perumahan-zeni-mampang-sempat-melawan-dengan-bakar-ban/,http://www.beritaekspres.com/2016/01/17/warga-perumahan-zeni-mampang-sempat-melawan-dengan-bakar-ban/,Warga Perumahan Zeni Mampang Sempat Melawan dengan Bakar Ban,Warga Perumahan Zeni Mampang Sempat Melawan dengan Bakar Ban - BeritaEkspres.com,20,60,80,34,1324,1292
